Location,Site,Trial_ID,Species,Date,Plot_ID,TQR,RGB_Blue,RGB_Green,RGB_Red,RGB_CV_Blue,RGB_CV_Green,RGB_CV_Red,RGB_VARI,RGB_ExG,RGB_NGRDI,RGB_GR,RGB_CanopyDensity,RGB_LeafTexture,RGB_SurfaceUniformity,MS_Green,MS_Red,MS_RedEdge,MS_NIR,MS_CV_Green,MS_CV_Red,MS_CV_RedEdge,MS_CV_NIR,MS_NGRDI,MS_GR,MS_NDVI,MS_NDRE,MS_GNDVI,MS_GCI,MS_CanopyDensity,MS_LeafTexture,MS_SurfaceUniformity
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P016,7,0.0616,0.0975,0.0717,0.1915,0.1515,0.1664,0.2393,0.0617,0.1523,1.3592,70.2093,0.1221,0.2152,0.1251,0.0855,0.1403,0.247,0.2093,0.1839,0.2488,0.232,0.1882,1.4637,0.4858,0.2754,0.3275,0.9741,70.5713,0.1691,0.1758
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P017,6,0.0567,0.0887,0.0674,0.163,0.2067,0.1508,0.2148,0.0533,0.1367,1.3167,52.0348,0.1602,0.1277,0.0962,0.075,0.2099,0.3276,0.2846,0.0848,0.1904,0.279,0.1239,1.2829,0.6275,0.2189,0.546,2.4051,46.1736,0.1404,0.1592
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P018,9,0.0507,0.0859,0.06,0.1775,0.0376,0.1659,0.2728,0.0612,0.1781,1.4333,67.2238,0.137,0.1847,0.0874,0.0592,0.2167,0.3843,0.1356,0.0353,0.0632,0.1794,0.192,1.4752,0.7329,0.2788,0.6295,3.3981,88.582,0.0774,0.1429
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P019,6,0.0687,0.1032,0.0791,0.1862,0.1792,0.2299,0.2122,0.0587,0.1323,1.3049,47.436,0.1795,0.1007,0.1218,0.0843,0.1801,0.2807,0.142,0.1674,0.1673,0.1513,0.1818,1.4444,0.5379,0.2182,0.3947,1.3043,59.1956,0.0668,0.144
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P020,8,0.0555,0.0924,0.0649,0.1897,0.0913,0.2216,0.2705,0.0645,0.1751,1.4246,68.0021,0.1294,0.1484,0.0712,0.0528,0.2957,0.4753,0.2296,0.074,0.1468,0.1848,0.1488,1.3496,0.8001,0.233,0.7393,5.6714,88.3945,0.1245,0.1775
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P021,8,0.0374,0.0718,0.0475,0.173,0.217,0.2563,0.2963,0.0586,0.2034,1.5105,65.2578,0.0659,0.1259,0.0982,0.0658,0.2283,0.3922,0.1766,0.1455,0.1318,0.0952,0.1976,1.4926,0.7126,0.2642,0.5994,2.9927,88.4253,0.1173,0.1735
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P022,9,0.0423,0.0811,0.0517,0.1422,0.1509,0.2208,0.3238,0.0681,0.2207,1.5664,57.5098,0.1075,0.1064,0.0724,0.0468,0.3002,0.496,0.1274,0.1498,0.2454,0.1496,0.2147,1.5469,0.8277,0.2459,0.7454,5.8553,71.7712,0.0765,0.1736
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P023,7,0.0452,0.0745,0.0557,0.2323,0.1631,0.1483,0.2204,0.048,0.1439,1.3361,73.9037,0.1151,0.1453,0.0892,0.0646,0.2451,0.3915,0.2259,0.271,0.2048,0.1092,0.1601,1.3813,0.7167,0.2301,0.6288,3.3876,62.9765,0.1735,0.1825
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P024,9,0.0418,0.082,0.051,0.1103,0.1064,0.1288,0.3395,0.0711,0.2327,1.6065,86.6576,0.0651,0.1876,0.08,0.0526,0.2653,0.4608,0.1973,0.1552,0.1373,0.1956,0.2071,1.5223,0.7952,0.2693,0.7041,4.7584,93.2077,0.1552,0.1482
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P025,6,0.0851,0.1251,0.0949,0.1747,0.2118,0.2146,0.2239,0.0702,0.1373,1.3182,62.371,0.0934,0.146,0.1062,0.082,0.2111,0.3179,0.1873,0.1955,0.236,0.2009,0.1285,1.2949,0.5897,0.2019,0.499,1.9922,47.34,0.1847,0.1605
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P026,9,0.045,0.08,0.0544,0.2796,0.1259,0.1422,0.2865,0.0606,0.1905,1.4708,100,0.0321,0.1012,0.0939,0.0589,0.2487,0.4296,0.1968,0.0255,0.2444,0.2359,0.2292,1.5947,0.759,0.2668,0.6414,3.5773,73.6698,0.112,0.1717
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P027,6,0.0662,0.1078,0.0763,0.1492,0.3333,0.2058,0.2673,0.073,0.1712,1.413,59.7058,0.1545,0.1465,0.0934,0.0699,0.2586,0.3948,0.1518,0.1095,0.1749,0.154,0.144,1.3364,0.6993,0.2084,0.6174,3.2278,54.4579,0.1687,0.1508
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P028,7,0.0609,0.0966,0.0709,0.1987,0.0912,0.2177,0.2406,0.0613,0.1532,1.3618,58.883,0.0896,0.2087,0.084,0.0599,0.2869,0.4382,0.1526,0.2026,0.2413,0.1514,0.1676,1.4027,0.7595,0.2087,0.6783,4.2167,68.6743,0.0299,0.1714
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P029,7,0.0639,0.0991,0.0738,0.1798,0.1423,0.1846,0.2325,0.0605,0.1465,1.3434,60.9223,0.1391,0.1018,0.0886,0.0646,0.2486,0.391,0.1751,0.1507,0.1078,0.126,0.1565,1.371,0.7163,0.2226,0.6305,3.413,49.6398,0.13,0.198
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P030,7,0.063,0.0943,0.073,0.1875,0.1847,0.0944,0.2045,0.0527,0.1275,1.2923,72.0666,0.0644,0.2086,0.0954,0.0742,0.2092,0.3369,0.1475,0.2188,0.1277,0.1486,0.125,1.2858,0.6389,0.2338,0.5585,2.5301,64.9139,0.1307,0.1612
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P031,8,0.0504,0.0852,0.0603,0.2234,0.1766,0.1583,0.2626,0.0598,0.1716,1.4144,68.7371,0.1304,0.1442,0.107,0.0675,0.1919,0.3365,0.1186,0.1085,0.1367,0.1643,0.2261,1.5842,0.6656,0.2736,0.5174,2.1446,67.9761,0.1414,0.1448
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P032,8,0.0593,0.101,0.069,0.1437,0.2528,0.1659,0.2892,0.0736,0.1882,1.4636,75.9456,0.1499,0.1811,0.0881,0.0617,0.2627,0.421,0.1816,0.2004,0.2657,0.2252,0.176,1.4272,0.7442,0.2315,0.6538,3.7775,84.0024,0.0966,0.1451
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P033,7,0.0686,0.1057,0.0785,0.1958,0.1952,0.1625,0.2353,0.0643,0.1477,1.3465,74.9455,0.1242,0.136,0.1028,0.0728,0.2253,0.3544,0.1324,0.1389,0.2576,0.2058,0.1714,1.4136,0.6593,0.2226,0.5501,2.4457,42.3503,0.0794,0.1827
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P034,7,0.0547,0.0917,0.065,0.1259,0.1236,0.1715,0.2618,0.0637,0.1704,1.4107,69.9649,0.0766,0.1643,0.094,0.0713,0.2264,0.3621,0.1789,0.1544,0.2242,0.2008,0.1373,1.3183,0.6709,0.2307,0.5878,2.8517,67.3801,0.0619,0.1366
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P035,9,0.0431,0.0785,0.0526,0.1885,0.046,0.1579,0.2939,0.0612,0.1973,1.4915,86.4345,0.084,0.2046,0.0809,0.0565,0.2816,0.4698,0.1905,0.2098,0.1218,0.2113,0.1774,1.4312,0.7853,0.2504,0.7063,4.8095,85.2465,0.0979,0.1521
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P036,8,0.0597,0.0998,0.0693,0.1475,0.1081,0.226,0.2787,0.0706,0.1803,1.4399,75.9213,0.1647,0.1084,0.1095,0.0766,0.1803,0.3165,0.0823,0.2162,0.1272,0.209,0.1765,1.4285,0.6101,0.2741,0.486,1.8909,62.2114,0.1211,0.2232
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P037,9,0.0458,0.0887,0.0554,0.1724,0.1868,0.1334,0.3392,0.0763,0.2314,1.6022,76.3397,0.1166,0.1598,0.0881,0.0572,0.2493,0.4228,0.2489,0.1874,0.1448,0.1354,0.2123,1.5391,0.7616,0.2581,0.6553,3.8014,63.0764,0.0483,0.1623
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P038,7,0.0638,0.1041,0.0738,0.1652,0.2109,0.2583,0.2651,0.0706,0.1701,1.4099,78.1009,0.0913,0.1605,0.109,0.0832,0.1715,0.2862,0.2444,0.1469,0.2114,0.1639,0.1344,1.3105,0.5497,0.2507,0.4484,1.626,66.9508,0.0657,0.2151
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P039,8,0.0449,0.0795,0.0547,0.0224,0.2015,0.0577,0.2774,0.0594,0.1846,1.4528,73.5687,0.1047,0.2066,0.0754,0.0531,0.2674,0.4405,0.2228,0.121,0.1165,0.1267,0.1739,1.4211,0.785,0.2446,0.7077,4.8425,70.9412,0.1021,0.2022
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P040,7,0.0487,0.0846,0.0592,0.038,0.1654,0.372,0.2678,0.0614,0.1771,1.4305,62.7401,0.0789,0.1318,0.0913,0.0612,0.2672,0.4166,0.1949,0.1375,0.1795,0.208,0.1973,1.4917,0.7438,0.2185,0.6404,3.5622,63.5222,0.0859,0.1771
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P041,8,0.0589,0.0905,0.0685,0.0305,0.1815,0.1316,0.2197,0.0536,0.1384,1.3211,75.3267,0.1048,0.1085,0.0904,0.065,0.2438,0.3981,0.2158,0.0856,0.1599,0.2477,0.1628,1.389,0.7191,0.2404,0.63,3.4058,59.3133,0.0395,0.2293
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P042,5,0.0672,0.1053,0.0779,0.1858,0.1001,0.1462,0.2357,0.0654,0.1493,1.3509,55.8497,0.1523,0.2145,0.08,0.0718,0.2756,0.3946,0.1908,0.2465,0.1238,0.1528,0.0542,1.1146,0.6922,0.1777,0.6628,3.932,58.718,0.1469,0.1353
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P043,8,0.0591,0.093,0.0688,0.2228,0.2178,0.0758,0.2359,0.0581,0.1497,1.3521,66.5831,0.102,0.1566,0.0839,0.0612,0.2816,0.4446,0.1498,0.2963,0.2138,0.2086,0.1568,1.3719,0.7581,0.2244,0.6825,4.2986,70.0147,0.0778,0.1323
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P044,6,0.0715,0.1109,0.0818,0.2071,0.2016,0.2108,0.2395,0.0684,0.1506,1.3547,56.1506,0.211,0.1199,0.1162,0.0838,0.1865,0.288,0.2007,0.176,0.1897,0.1846,0.1622,1.3872,0.5492,0.2137,0.4248,1.4772,49.8706,0.0587,0.2327
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P045,8,0.0518,0.0821,0.0616,0.1651,0.1694,0.1382,0.2239,0.0509,0.1432,1.3342,87.279,0.172,0.0938,0.1036,0.0664,0.214,0.3661,0.1969,0.1315,0.1972,0.2303,0.2185,1.5592,0.6929,0.2622,0.559,2.5351,63.7398,0.1644,0.1302
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P046,8,0.0583,0.0945,0.0678,0.1179,0.1464,0.1795,0.2565,0.0629,0.1643,1.3933,77.25,0.1341,0.1641,0.0778,0.0579,0.2824,0.4512,0.215,0.217,0.1731,0.1655,0.1466,1.3437,0.7724,0.23,0.7057,4.7969,71.1802,0.1959,0.1405
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P047,9,0.0437,0.079,0.0533,0.199,0.2,0.183,0.2908,0.061,0.1947,1.4835,62.8496,0.1032,0.205,0.0611,0.0427,0.3346,0.5361,0.1294,0.0642,0.1828,0.1528,0.1776,1.4318,0.8524,0.2314,0.7953,7.768,63.7395,0.1116,0.1637
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P048,8,0.0559,0.0932,0.0653,0.2278,0.1708,0.1846,0.2727,0.0653,0.1765,1.4286,73.7691,0.1183,0.1276,0.0972,0.0645,0.2076,0.3643,0.1671,0.1782,0.1514,0.1885,0.2024,1.5074,0.6991,0.2739,0.5787,2.7467,79.7129,0.1503,0.1001
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P049,7,0.0525,0.0837,0.063,0.215,0.2017,0.1342,0.2197,0.0519,0.1411,1.3285,64.0307,0.147,0.2063,0.0951,0.067,0.2319,0.3655,0.1886,0.1146,0.2653,0.1174,0.1733,1.4193,0.6901,0.2238,0.587,2.8431,58.0083,0.1406,0.1085
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P050,8,0.0434,0.0757,0.0535,0.2034,0.0345,0.1679,0.259,0.0545,0.172,1.4154,85.0838,0.1206,0.1615,0.077,0.0556,0.2831,0.4554,0.1868,0.2199,0.1835,0.0947,0.1612,1.3844,0.7822,0.2333,0.7106,4.9119,67.4184,0.0332,0.1211
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P051,7,0.0492,0.0781,0.0598,0.1418,0.1083,0.1154,0.207,0.0472,0.1331,1.307,68.7964,0.1011,0.1157,0.0763,0.0599,0.2933,0.4466,0.293,0.1711,0.2182,0.1645,0.1209,1.275,0.7636,0.2071,0.7081,4.8505,69.2025,0.078,0.148
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P052,7,0.0607,0.0979,0.0709,0.1295,0.1408,0.1663,0.2502,0.0642,0.1602,1.3816,69.8533,0.028,0.1441,0.0833,0.0651,0.2975,0.4484,0.2051,0.0825,0.1068,0.1942,0.1227,1.2798,0.7465,0.2023,0.6867,4.383,69.7833,0.105,0.1404
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P053,7,0.0591,0.0956,0.0694,0.1619,0.0966,0.1196,0.2474,0.0627,0.1588,1.3777,70.3613,0.0698,0.1026,0.0979,0.0726,0.214,0.3394,0.1626,0.1784,0.0848,0.162,0.1483,1.3484,0.6475,0.2267,0.5522,2.4664,55.9227,0.1118,0.0993
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P054,5,0.0723,0.1077,0.0829,0.1853,0.15,0.1467,0.2099,0.0602,0.1303,1.2996,63.484,0.196,0.1504,0.1008,0.0769,0.2287,0.3335,0.047,0.2316,0.1699,0.1655,0.1347,1.3114,0.6253,0.1865,0.5357,2.3077,42.1912,0.1241,0.2033
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P055,7,0.046,0.0843,0.0563,0.1443,0.1999,0.2271,0.2967,0.0664,0.1997,1.4989,81.4135,0.155,0.1276,0.1078,0.0748,0.1884,0.3252,0.148,0.1982,0.089,0.2668,0.1807,1.4411,0.6261,0.2664,0.5022,2.0177,52.2853,0.1372,0.211
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P056,6,0.0568,0.087,0.0674,0.2583,0.2322,0.2542,0.2009,0.0498,0.127,1.2909,62.1039,0.1594,0.1892,0.0961,0.0756,0.2252,0.3487,0.1623,0.1286,0.1776,0.1878,0.1195,1.2713,0.6438,0.2152,0.568,2.6299,71.2924,0.0895,0.135
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P057,8,0.0511,0.0829,0.061,0.2149,0.2676,0.1579,0.2351,0.0535,0.1516,1.3573,72.7422,0.1124,0.1759,0.0755,0.0526,0.3034,0.4755,0.1622,0.1339,0.1692,0.1924,0.1789,1.4357,0.8008,0.221,0.7259,5.2958,65.078,0.1303,0.1384
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P058,5,0.0726,0.1031,0.0832,0.148,0.1174,0.1402,0.175,0.0503,0.1067,1.2389,82.2706,0.1065,0.1294,0.0791,0.0623,0.2908,0.4127,0.1682,0.1538,0.2162,0.1646,0.1188,1.2697,0.7377,0.1733,0.6783,4.2167,68.4912,0.1353,0.1474
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P059,7,0.0602,0.0991,0.07,0.2229,0.1673,0.1492,0.267,0.0681,0.172,1.4156,51.4316,0.0931,0.2148,0.1012,0.0743,0.2193,0.3579,0.1908,0.2467,0.1636,0.1429,0.1533,1.3622,0.6561,0.2402,0.559,2.5356,71.178,0.0833,0.0751
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-05-01,P060,7,0.0494,0.0843,0.0599,0.1274,0.2642,0.2406,0.2572,0.0593,0.1691,1.4071,59.4515,0.1338,0.2088,0.0885,0.0612,0.2763,0.4257,0.2139,0.2142,0.2531,0.2143,0.1826,1.4467,0.7488,0.2128,0.6558,3.8113,58.2147,0.1503,0.1045
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P001,8,0.0563,0.0889,0.0659,0.2049,0.1763,0.1684,0.2333,0.0556,0.1485,1.3488,65.1389,0.1482,0.1823,0.1024,0.0696,0.2108,0.3588,0.2706,0.2499,0.1516,0.1368,0.1908,1.4715,0.6753,0.2599,0.5561,2.5057,68.8225,0.1011,0.1219
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P002,7,0.0436,0.0756,0.0543,0.2002,0.1989,0.2126,0.2465,0.0533,0.1638,1.3919,54.1239,0.1133,0.1169,0.0795,0.0586,0.2835,0.4358,0.1802,0.2199,0.1767,0.1419,0.1514,1.3567,0.7629,0.2117,0.6914,4.4817,60.2851,0.1181,0.1254
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P003,8,0.0452,0.0744,0.0554,0.1459,0.2049,0.2127,0.2252,0.0484,0.1469,1.3443,74.2396,0.1368,0.0977,0.0761,0.0527,0.3096,0.4823,0.0972,0.2265,0.1772,0.1735,0.1814,1.4433,0.8029,0.218,0.7274,5.3366,65.6887,0.1192,0.1169
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P004,8,0.0577,0.0997,0.0672,0.1195,0.1678,0.166,0.2972,0.0745,0.1945,1.483,67.6948,0.0709,0.1622,0.1007,0.0694,0.2132,0.363,0.1247,0.2545,0.1847,0.17,0.1837,1.4501,0.6789,0.2601,0.5657,2.6054,73.3117,0.0606,0.1827
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P005,8,0.0437,0.073,0.0535,0.1713,0.121,0.1427,0.2356,0.0489,0.1543,1.3648,81.0654,0.1048,0.1284,0.1045,0.0693,0.1984,0.3542,0.2124,0.2038,0.1865,0.1834,0.2029,1.5089,0.6729,0.2821,0.5444,2.3895,79.3945,0.0728,0.1944
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P006,7,0.055,0.0874,0.0649,0.0741,0.2147,0.0911,0.2311,0.055,0.1477,1.3467,58.9499,0.0935,0.0875,0.0919,0.0688,0.2565,0.4096,0.2583,0.1802,0.2221,0.1731,0.1438,1.3359,0.7125,0.2297,0.6336,3.4587,57.5313,0.1151,0.1895
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P007,7,0.0482,0.0822,0.0588,0.2387,0.2277,0.084,0.2515,0.0573,0.1655,1.3967,58.1012,0.0584,0.1433,0.1127,0.0709,0.209,0.3386,0.2166,0.163,0.0919,0.1832,0.2278,1.5899,0.6537,0.2368,0.5005,2.0037,65.3151,0.1233,0.2219
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P008,7,0.0549,0.09,0.0648,0.2027,0.2659,0.1864,0.2518,0.0603,0.1625,1.3881,75.689,0.1421,0.2461,0.0927,0.0681,0.2308,0.3771,0.1308,0.1753,0.075,0.2284,0.1531,1.3617,0.6942,0.2406,0.6055,3.0695,85.5862,0.0808,0.0869
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P009,8,0.0546,0.0919,0.0641,0.2037,0.2092,0.2146,0.2735,0.0649,0.1777,1.4323,65.2861,0.0924,0.1113,0.072,0.0556,0.2886,0.4643,0.1868,0.1252,0.2221,0.191,0.1282,1.2942,0.786,0.2333,0.7315,5.4494,89.438,0.0705,0.1663
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P010,4,0.0716,0.1029,0.0827,0.131,0.2001,0.2704,0.1774,0.0516,0.109,1.2447,55.0197,0.1372,0.1792,0.1092,0.0934,0.1916,0.2704,0.3059,0.1458,0.2295,0.2263,0.0779,1.1689,0.4865,0.1705,0.4248,1.4769,56.064,0.0716,0.2098
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P011,7,0.0619,0.1009,0.0716,0.2058,0.1549,0.102,0.2655,0.0684,0.1703,1.4104,65.4756,0.1349,0.0945,0.1225,0.0821,0.1467,0.2689,0.0798,0.1671,0.1755,0.1805,0.1975,1.4922,0.5322,0.2942,0.3741,1.1952,70.6366,0.0867,0.1922
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P012,7,0.0442,0.0756,0.0549,0.1551,0.2328,0.2583,0.2404,0.0521,0.1589,1.3779,70.2196,0.1154,0.1664,0.1097,0.0786,0.1719,0.2956,0.1764,0.2314,0.2047,0.1213,0.1652,1.3957,0.5799,0.2645,0.4586,1.6944,43.2354,0.0598,0.1254
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P013,8,0.0595,0.0936,0.0691,0.1882,0.2146,0.1698,0.2375,0.0587,0.1507,1.355,66.6301,0.0733,0.1992,0.0991,0.0639,0.2255,0.3733,0.1296,0.2294,0.1563,0.2435,0.2161,1.5512,0.7078,0.2467,0.5805,2.7678,65.6852,0.1607,0.1688
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P014,7,0.0482,0.0857,0.0583,0.3026,0.1952,0.1807,0.2856,0.065,0.1901,1.4694,72.7245,0.0887,0.2014,0.0754,0.0584,0.2734,0.4335,0.2507,0.1682,0.1791,0.1458,0.1267,1.2902,0.7625,0.2264,0.7038,4.7512,62.9852,0.1137,0.1279
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P015,8,0.0543,0.0917,0.0637,0.1945,0.2206,0.1671,0.2768,0.0653,0.18,1.439,69.2052,0.0168,0.1749,0.0802,0.0525,0.2863,0.4654,0.1793,0.2128,0.2204,0.0492,0.2091,1.5288,0.7973,0.2384,0.7059,4.8006,79.1127,0.0804,0.1458
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P016,7,0.0601,0.0969,0.07,0.1806,0.1077,0.2048,0.2514,0.0637,0.1609,1.3835,66.1643,0.082,0.1854,0.1218,0.0821,0.1686,0.292,0.1407,0.1635,0.2319,0.2506,0.1945,1.4829,0.561,0.2678,0.4114,1.3977,47.037,0.1416,0.1035
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P017,6,0.0721,0.1111,0.082,0.2121,0.2354,0.0993,0.2409,0.0681,0.1509,1.3553,68.3549,0.1042,0.0973,0.1028,0.0833,0.1829,0.2977,0.1658,0.231,0.1519,0.2169,0.1046,1.2335,0.5625,0.2389,0.4866,1.8956,62.1918,0.0956,0.1104
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P018,8,0.066,0.1106,0.0752,0.2123,0.1875,0.1637,0.2956,0.0799,0.1905,1.4707,66.3989,0.078,0.0927,0.0861,0.0606,0.2605,0.4238,0.0944,0.1996,0.2356,0.1571,0.1737,1.4203,0.7498,0.2387,0.6624,3.9243,76.4058,0.1129,0.1076
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P019,6,0.0592,0.0958,0.0697,0.1557,0.1502,0.138,0.246,0.0628,0.1581,1.3756,52.9365,0.1772,0.1404,0.0915,0.0699,0.2593,0.3916,0.1635,0.2369,0.168,0.1847,0.1337,1.3088,0.697,0.2032,0.6212,3.2792,57.674,0.0948,0.086
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P020,6,0.0521,0.0843,0.0629,0.084,0.1131,0.2495,0.2248,0.0536,0.1452,1.3399,74.9705,0.1355,0.196,0.0988,0.0784,0.2341,0.3599,0.2538,0.184,0.1998,0.2168,0.1151,1.2602,0.6423,0.2118,0.5693,2.6435,63.1991,0.1503,0.2101
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P021,7,0.0587,0.0974,0.0689,0.2433,0.2125,0.1742,0.2654,0.0672,0.1717,1.4144,66.7847,0.1003,0.2145,0.0931,0.0776,0.2109,0.3414,0.1989,0.1103,0.1534,0.1259,0.0911,1.2004,0.6298,0.2363,0.5715,2.6675,69.1643,0.1022,0.1862
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P022,6,0.0734,0.1147,0.0831,0.2267,0.1804,0.2127,0.2539,0.0728,0.1597,1.38,73.5591,0.0662,0.1944,0.1029,0.0726,0.228,0.3567,0.2168,0.1898,0.157,0.2061,0.1728,1.4178,0.6618,0.2202,0.5521,2.4655,69.1609,0.1049,0.174
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P023,7,0.0624,0.0997,0.0721,0.1371,0.2433,0.2056,0.2524,0.0649,0.1607,1.3829,64.5388,0.2122,0.1727,0.0896,0.0672,0.2374,0.384,0.1588,0.1353,0.2198,0.1911,0.1428,1.3333,0.7022,0.2358,0.6217,3.2869,62.2997,0.037,0.1636
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P024,7,0.06,0.0947,0.07,0.1571,0.1894,0.2444,0.2361,0.0595,0.1501,1.3533,77.718,0.0571,0.1866,0.1039,0.0718,0.213,0.3463,0.1682,0.2144,0.1422,0.0352,0.1823,1.4459,0.6564,0.2383,0.5385,2.334,77.7381,0.1777,0.135
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P025,6,0.0601,0.0915,0.0709,0.1251,0.1533,0.2377,0.2008,0.0519,0.1265,1.2897,49.5417,0.094,0.0921,0.0916,0.0732,0.2366,0.3512,0.2545,0.2097,0.1821,0.1934,0.112,1.2523,0.6552,0.195,0.5862,2.833,63.6566,0.1521,0.1258
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P026,7,0.0614,0.0979,0.0712,0.1849,0.1824,0.1598,0.2478,0.0631,0.1578,1.3747,72.3841,0.1516,0.1493,0.094,0.0748,0.2241,0.3651,0.2053,0.1517,0.1041,0.2312,0.1139,1.2571,0.6601,0.2393,0.5906,2.8847,71.11,0.0914,0.123
"Raleigh, NC",Turf Field Lab,23SAUG,StAug,2024-06-05,P027,7,0.0557,0.09,0.0662,0.169,0.1587,0.1477,0.2369,0.058,0.1524,1.3595,67.5713,0.1393,0.1811,0.1061,0.082,0.1828,0.3003,0.1987,0.2093,0.2084,0.146,0.1281,1.2937,0.5709,0.2431,0.4777,1.8294,57.942,0.1136,0.1778
